15.29293,5.582714
0.3968754,0.4497919
0.7937517,1.005417
1.243543,1.693335
1.561044,2.328335
1.799169,2.936877
1.984378,3.54542
2.11667,4.233337
2.222503,5.027088
2.248961,5.635631
2.222503,6.350006
2.222503,6.482298
2.301877,6.455839
2.778129,5.900214
3.360211,5.238755
3.968755,4.709588
4.603755,4.233337
5.423965,3.757087
6.482299,3.360211
7.4348,3.122087
7.91105,3.095628
7.963967,3.677711
7.884591,4.630213
7.752299,5.344588
7.461257,6.270631
7.170217,7.011465
6.720424,7.778757
6.244174,8.440216
5.582715,9.18105
4.815421,9.789593
3.915837,10.34522
3.22792,10.68918
2.460628,10.98022
1.719794,11.13897
1.058335,11.21834
1.058335,9.895427
2.645874E-02,11.27126
-0.767292,10.31876
-0.9789591,9.763134
-1.058334,9.710217
-1.058334,11.19188
-1.296459,11.21834
-1.878543,11.11251
-2.540002,10.90084
-3.439587,10.58334
-3.968754,10.26584
-4.762505,9.816051
-5.47688,9.154593
-6.191256,8.334383
-6.693965,7.672924
-7.09084,6.852715
-7.434799,6.217714
-7.646466,5.529797
-7.752299,4.709588
-7.805216,3.889379
-7.725841,3.016253
-7.540632,3.122087
-6.799798,3.254378
-6.006047,3.492503
-5.15938,3.889379
-4.365629,4.33917
-3.757087,4.788963
-3.148544,5.344588
-2.698752,5.847298
-2.381252,6.29709
-2.301877,6.429381
-2.222502,6.138339
-2.301877,5.080005
-2.063752,3.730629
-1.587502,2.301877
-0.7937508,1.031876
-0.1587496,0.1322918
