26.45836,1.666877
-0.7937508,-7.937515E-02
-2.540001,-7.937515E-02
-6.032505,0
-8.307924,0.3439586
-12.14439,0.6614592
-14.68439,0.820209
-19.71148,1.561043
-23.36273,2.063752
-23.68023,3.571878
-23.49502,4.02167
-21.5371,4.206881
-17.0921,4.418548
-13.25564,4.048129
-6.402922,3.492503
-5.873755,3.201461
-3.069168,3.201461
-1.878542,3.757087
-1.27,4.84188
-2.645836,6.508759
-5.979588,6.746881
-10.23938,6.217714
-13.94355,5.900214
-17.80648,5.953133
-20.9021,6.244173
-22.78065,7.170218
-22.78065,8.54605
-21.72231,9.525009
-17.85939,9.736676
-12.72647,9.657301
-11.53584,9.525009
-9.286884,9.286884
-5.715004,9.101676
-3.148544,8.916467
-1.084791,8.916467
0.3968754,9.392717
0.5556259,10.00126
-1.058334,11.11251
-4.921253,12.1973
-8.281466,12.0121
-13.09689,11.48293
-17.46252,11.45647
-20.5846,11.48293
-22.6219,11.90626
-23.04523,13.97001
-21.72231,15.05481
-20.05544,15.1871
-16.4571,15.21356
-10.10709,15.1871
-7.88459,14.79022
-3.942295,14.34043
-1.508125,14.28751
5.291748E-02,14.65793
0.3175011,15.5046
-1.561043,16.53648
-5.185837,17.22439
-11.74751,17.78002
-14.94897,17.78002
-19.73794,17.83294
-21.16669,18.09752
-20.08189,18.73252
-18.41502,18.97064
-15.05481,19.07648
-12.99105,19.10294
-10.87438,19.12939
-9.128134,19.12939
-5.873755,19.18231
-3.095627,19.12939
-1.296459,18.94419
1.984377,18.75898
2.619379,17.54189
2.619379,13.78481
1.508127,13.36147
-1.481667,12.99105
-1.11125,12.35605
-0.8202076,12.25022
-0.1058331,12.11793
1.772711,11.50939
2.116669,9.736676
0.4497929,7.831676
-0.9789581,7.93751
-2.143126,7.540632
-2.037292,7.276051
-1.666876,6.13834
-0.7408333,5.847299
-0.2645836,4.418548
-0.4233322,2.487086
-2.407709,2.010835
-4.021669,1.693335
-3.624794,0.9260428
