14.02293,6.350006
5.291748E-02,-0.2381248
0.2116671,-0.4233336
0.4497929,-0.4233336
0.661459,-0.3175001
0.8995848,-0.3968754
1.084793,-0.4762502
1.349377,-0.4762502
1.61396,-0.3704166
1.799169,-0.2381248
2.010836,0.052917
2.063753,0.3704171
2.063753,0.661459
2.037294,1.084793
2.09021,1.640419
2.222502,1.984377
2.328337,2.143127
2.566462,2.116669
2.910419,2.010836
3.360212,1.825627
3.70417,1.666877
4.206879,1.534585
4.577297,1.561043
4.841881,1.693336
5.000631,2.037293
5.265215,9.128135
5.212297,9.233968
4.921255,8.969384
3.201462,7.40834
3.175003,7.540632
3.466045,8.625425
3.518963,8.625425
3.88938,8.651884
4.04813,8.678342
4.206879,8.784176
4.286255,8.890009
4.286255,9.154593
4.603756,9.52501
4.762505,9.604384
4.736048,9.68376
4.603756,9.789593
4.577297,9.948343
4.445005,10.13355
4.445005,10.26584
4.101046,10.45105
3.439587,10.58334
2.672295,10.68918
1.772711,10.71564
0.4233341,10.71564
-0.6879168,10.55688
-1.508126,10.39814
-1.878543,10.13355
-2.169585,9.551468
-1.799168,9.181051
-1.719793,8.678342
-1.349376,8.572509
-0.9789591,8.598967
-0.6085415,7.355424
-0.6350002,7.302507
-2.645836,9.128135
-2.751669,9.075217
-2.434169,2.540003
-2.354794,1.852085
-2.063751,1.534585
-1.746251,1.45521
-1.45521,1.481668
-1.005417,1.666877
-0.2381248,2.037293
0.105834,2.116669
0.3175011,2.010836
0.5556259,1.587502
0.6879177,1.005418
0.661459,0.4233341
0.4497929,0.1322918
0.2116671,0.052917
2.645874E-02,0
